ID,Revision,Text,Location,Context,Actor,Voice Actor,Old Revision,Old Text,Old Translation,NewTranslation,Status,Warnings,Xbox Terminology/Whitespace/Status Warnings
11120,174753,(Crown Invasion) They can't take the sky from us!,Lua/Game/CitizenThoughts.lua(01021),,,,174753,,,(皇室侵略)为了蔚蓝清净的世界！,OK,,
11121,174753,(Foreign Invasion) The aliens are here!,Lua/Game/CitizenThoughts.lua(01080),,,,174753,,,(进击的外国人)王师上岸了！,OK,,
11122,174753,(Foreign Invasion) What has El Presidente done now?,Lua/Game/CitizenThoughts.lua(01081),,,,174753,,,(进击的外国人)总统到现在为止都做了些啥？,OK,,
11123,174753,(Foreign Invasion) I bet they are here to take our oil.,Lua/Game/CitizenThoughts.lua(01082),,,,174753,,,(进击的外国人)我打赌他们是冲着石油来的。,OK,,
11124,174753,(Foreign Invasion) Keep calm and carry on.,Lua/Game/CitizenThoughts.lua(01083),,,,174753,,,(进击的外国人)嘛事没有，吃嘛嘛香。,OK,,
11125,174753,(Foreign Invasion) Are we at war now? ,Lua/Game/CitizenThoughts.lua(01084),,,,174753,,,(进击的外国人)开战了？,OK,,
11126,174753,(Arrival) Is this Alaska?,Lua/Game/CitizenThoughts.lua(01138),,,,174753,,,(成功抵达)我这是在阿拉斯加？,OK,,
11127,174753,(Arrival) They say the Tropican cuisine is very tasty.,Lua/Game/CitizenThoughts.lua(01139),,,,174753,,,(成功抵达)他们说这里是吃货的天堂。,OK,,
11128,174753,(Arrival) Why is it called tourist season if no one shoots at us?,Lua/Game/CitizenThoughts.lua(01140),,,,174753,,,(成功抵达)没人朝我们开枪算什么旅游旺季？,OK,,
11129,174753,(Arrival) Just show me the nearest pub.,Lua/Game/CitizenThoughts.lua(01141),,,,174753,,,(成功抵达)告诉我最近的酒馆怎么走就行了。,OK,,
11130,174753,"(Arrival) Oh, why didn't Noah swat those two mosquitos?",Lua/Game/CitizenThoughts.lua(01142),,,,174753,,,(成功抵达)操，为啥诺亚当初不弄死那两只蚊子。,OK,,
11131,174753,(Arrival) I haven't eaten junk food for weeks!,Lua/Game/CitizenThoughts.lua(01143),,,,174753,,,(成功抵达)我好几个礼拜没吃垃圾食品了！,OK,,
11132,174753,(Arrival) I saw a vicious looking turtle!,Lua/Game/CitizenThoughts.lua(01342),,,,174753,,,(成功抵达)我看到一只凶猛的海龟！,OK,,
11133,174753,(Arrival) I want to eat chocolate from a tree!,Lua/Game/CitizenThoughts.lua(01343),,,,174753,,,(成功抵达)我想吃树上的巧克力！,OK,,
11134,174753,(Arrival) Let's play hide and seek with the locals.,Lua/Game/CitizenThoughts.lua(01344),,,,174753,,,(成功抵达)让我们来玩捉迷藏吧。,OK,,
11135,174753,(Arrival) What a big sandbox!,Lua/Game/CitizenThoughts.lua(01345),,,,174753,,,(成功抵达)多么巨大的沙箱啊！,OK,,
11136,174753,(Arrival) I bet they have dummy-looking animals here!,Lua/Game/CitizenThoughts.lua(01346),,,,174753,,,(成功抵达)我敢打赌这里一定有呆萌的生物<(￣▽￣)>！,OK,,
11137,174753,(Arrival) My stomach hurts. I'm never getting on a boat again!,Lua/Game/CitizenThoughts.lua(01347),,,,174753,,,(成功抵达)肚子好痛……我再也不要坐船了！,OK,,
11138,174753,(Arrival) My friends are already on the island.,Lua/Game/CitizenThoughts.lua(01348),,,,174753,,,(成功抵达)我的朋友都已经在岛上了。,OK,,
11139,174753,(Arrival) Dad gave me a treasure map.,Lua/Game/CitizenThoughts.lua(01349),,,,174753,,,(成功抵达)爸爸给了我张藏宝图。,OK,,
11140,174753,(Visiting Hotel) I ate a giant marshmallow in my dream. When I woke up my pillow was missing.,Lua/Game/CitizenThoughts.lua(01150),,,,174753,,,(酒店开房)我梦见吃了好大的一个棉花糖。咦，我的枕头呢？,OK,,
11141,174753,(Visiting Hotel) They told me my hotel is more luxurious than the quarters of El Presidente.,Lua/Game/CitizenThoughts.lua(01151),,,,174753,,,(酒店开房)他们跟我说我的房间比总统的还要奢华。,OK,,
11142,174753,(Visiting Hotel) I love hotels without sanitary regulations.,Lua/Game/CitizenThoughts.lua(01152),,,,174753,,,(酒店开房)我喜欢可以随地大小便的宾馆。,OK,,
11143,174753,(Visiting Hotel) Best place ever! They hand you a gun to shoot rats from the bed!,Lua/Game/CitizenThoughts.lua(01153),,,,174753,,,(酒店开房)我住过的最好的宾馆！他们甚至提供枪让你玩射老鼠游戏！,OK,,
11144,174753,(Visiting Hotel) They have real Chinese food here!,Lua/Game/CitizenThoughts.lua(01154),,,,174753,,,(酒店开房)这才是正宗的川菜！,OK,,
11145,174753,(Visiting Hotel) They change the sheets every day but only from one room to another.,Lua/Game/CitizenThoughts.lua(01155),,,,174753,,,(酒店开房)他们每天都换床单，不过从来不洗就是了。,OK,,
11146,174753,(Visiting Hotel) Just a short nap and I'm back on that ride!,Lua/Game/CitizenThoughts.lua(01356),,,,174753,,,(酒店开房)休息一下，马上回来！,OK,,
11147,174753,(Visiting Hotel) I'm so tired. I ate a bag full of bananas.,Lua/Game/CitizenThoughts.lua(01357),,,,174753,,,(酒店开房)我累得都能吃下一麻袋香蕉了。,OK,,
11148,174753,(Visiting Hotel) I want to sleep in a hammock!,Lua/Game/CitizenThoughts.lua(01358),,,,174753,,,(酒店开房)我想在吊床上睡觉！,OK,,
11149,174753,(Visiting Hotel) Someone told me there are real pirates here.,Lua/Game/CitizenThoughts.lua(01359),,,,174753,,,(酒店开房)有人告诉我这里有想要成为海贼王的男人。,OK,,
11150,174753,(Visiting Hotel) I love this place. It's full of weird creatures!,Lua/Game/CitizenThoughts.lua(01360),,,,174753,,,(酒店开房)我爱这个地方，因为这里到处都有怪物！,OK,,
11151,174753,(Visiting Hotel) When're we leaving? I want to go home.,Lua/Game/CitizenThoughts.lua(01361),,,,174753,,,(酒店开房)我们什么时候才能离开？我想要回家。,OK,,
11152,174753,(Attraction) I wondered why the plate was getting bigger. Then it hit me.,Lua/Game/CitizenThoughts.lua(01162),,,,174753,,,(游览景点)在我纠为什么飞盘越来越大的时候，它砸中了我。,OK,,
11153,174753,"(Attraction) I say no to alcohol, it just don't listen.",Lua/Game/CitizenThoughts.lua(01163),,,,174753,,,(游览景点)我都说了少喝点，就是没人听。,OK,,
11154,174753,(Attraction) I hope they have better benches in the museum.,Lua/Game/CitizenThoughts.lua(01164),,,,174753,,,(游览景点)我希望博物馆里的长椅更软一点。,OK,,
11155,174753,(Attraction) It ain't art if I can't taste it!,Lua/Game/CitizenThoughts.lua(01165),,,,174753,,,(游览景点)我不理解的艺术根本不叫艺术！,OK,,
11156,174753,(Attraction) That attendant was definitely checking me out.,Lua/Game/CitizenThoughts.lua(01166),,,,174753,,,(游览景点)那个服务员明显想撵我出去。,OK,,
11157,174753,(Attraction) I prefer to snore in cineplexes.,Lua/Game/CitizenThoughts.lua(01167),,,,174753,,,(游览景点)我宁愿去电影院里睡大觉。,OK,,
11158,174753,(Attraction) Everywhere is in walking distance here. ,Lua/Game/CitizenThoughts.lua(01168),,,,174753,,,(游览景点)所有的地方都不远。,OK,,
11159,174753,(Attraction) I'll discover new ways to get an alcohol poisoning!,Lua/Game/CitizenThoughts.lua(01169),,,,174753,,,(游览景点)我发现了酒精中毒的新方法！,OK,,
11160,174753,(Attraction) This looks tasty! I wonder what it actually is...,Lua/Game/CitizenThoughts.lua(01170),,,,174753,,,(游览景点)看起来去掉头就能吃了，不过它是什么呢？,OK,,
11161,174753,(Attraction) Dad said that I shouldn't go there!,Lua/Game/CitizenThoughts.lua(01368),,,,174753,,,(游览景点)爸爸说我不该去那里！,OK,,
11162,174753,"(Attraction) When I become Tropican, I will open my own cabaret!",Lua/Game/CitizenThoughts.lua(01369),,,,174753,,,(游览景点)当我成为到民事我会尽情地歌舞！,OK,,
11163,174753,(Attraction) Where should I go for flying monkeys?,Lua/Game/CitizenThoughts.lua(01370),,,,174753,,,(游览景点)我们应该去哪里看飞猴？,OK,,
11164,174753,(Attraction) I want to see juggling monkeys!,Lua/Game/CitizenThoughts.lua(01371),,,,174753,,,(游览景点)我想看猴戏！,OK,,
11165,174753,(Attraction) The bearded lady didn't know where the circus is.,Lua/Game/CitizenThoughts.lua(01372),,,,174753,,,(游览景点)女汉不知马戏团。,OK,,
11166,174753,(Attraction) I want a candy banana!,Lua/Game/CitizenThoughts.lua(01373),,,,174753,,,(游览景点)我想要一个香蕉糖！,OK,,
11167,174753,(Attraction) I want to ride a llama.,Lua/Game/CitizenThoughts.lua(01374),,,,174753,,,(游览景点)我想骑羊驼。,OK,,
11168,174753,(Attraction) Vacation begins when dad says that he knows a shortcut.,Lua/Game/CitizenThoughts.lua(01375),,,,174753,,,(游览景点)当爸爸说他知道哪里有捷径时，假期就开始了。,OK,,
11169,174753,(Arrival) This sand looks artificial to me.,Lua/Game/CitizenThoughts.lua(01179),,,,174753,,,(成功抵达)看起来像是人造的沙子。,OK,,
11170,174753,(Arrival) What a beautiful beach!,Lua/Game/CitizenThoughts.lua(01180),,,,174753,,,(成功抵达)多么漂亮的沙滩！,OK,,
11171,174753,(Arrival) This is paradise!,Lua/Game/CitizenThoughts.lua(01181),,,,174753,,,(成功抵达)这儿简直是天堂！,OK,,
11172,174753,"(Arrival) At least once in his life, every man should plant a pine tree on a Tropical island.",Lua/Game/CitizenThoughts.lua(01182),,,,174753,,,(成功抵达)每个人都应该到海岛来种一颗树。,OK,,
11173,174753,(Arrival) What a beautiful sunrise! Why don't we have the same sun at home?,Lua/Game/CitizenThoughts.lua(01183),,,,174753,,,(成功抵达)多么美妙的日出！我家怎么就没有这样的景色呢？,OK,,
11174,174753,"(Arrival) Now, let's start hugging trees!",Lua/Game/CitizenThoughts.lua(01184),,,,174753,,,(成功抵达)预备，开始艹树！,OK,,
11175,174753,"(Arrival) Hey, where's the ski resort?",Lua/Game/CitizenThoughts.lua(01185),,,,174753,,,(成功抵达)嘿，这儿有滑雪山庄吗？,OK,,
11176,174753,(Arrival) I've always wanted to see a real tsunami!,Lua/Game/CitizenThoughts.lua(01186),,,,174753,,,(成功抵达)我一直都想看一次真正的海啸！,OK,,
11177,174753,"(Visiting Hotel) I wanted to sleep on the beach, but they didn't allow it...",Lua/Game/CitizenThoughts.lua(01193),,,,174753,,,(酒店开房)他们不让我在沙滩上睡觉，我只能来这了。,OK,,
11178,174753,"(Visiting Hotel) Now, where did I put that survival kit?",Lua/Game/CitizenThoughts.lua(01194),,,,174753,,,(酒店开房)嗯，我的求生工具包呢？,OK,,
11179,174753,(Visiting Hotel) It's nice how the roof holes bring nature closer to you.,Lua/Game/CitizenThoughts.lua(01195),,,,174753,,,(酒店开房)屋顶上的洞能让你更亲近大自然。,OK,,
11180,174753,(Visiting Hotel) The food here is organic. It's made out of real organs.,Lua/Game/CitizenThoughts.lua(01196),,,,174753,,,(酒店开房)这里提供有机食物，当然了，各种意义上的有机。,OK,,
11181,174753,(Visiting Hotel) My hotel is eco-friendly. They never wash the linen.,Lua/Game/CitizenThoughts.lua(01197),,,,174753,,,(酒店开房)这个生态宾馆从来不用洗衣粉，也从来不洗床单。,OK,,
11182,174753,(Visiting Hotel) I just killed a mosquito! I'm a monster!,Lua/Game/CitizenThoughts.lua(01198),,,,174753,,,(酒店开房)我刚拍死了一只蚊子，爷能反杀！,OK,,
11183,174753,(Visiting Hotel) I love that traditional outdoor toilet.,Lua/Game/CitizenThoughts.lua(01199),,,,174753,,,(酒店开房)我爱纯天然茅坑。,OK,,
11184,174753,(Visiting Hotel) The stars are so beautiful! But where's the roof?,Lua/Game/CitizenThoughts.lua(01200),,,,174753,,,(酒店开房)星空是如此的璀璨……等等，这房子怎么没盖？,OK,,
11185,174753,(Attraction) Lover's names carved in trees? It's crazy how many people bring knives on a date!,Lua/Game/CitizenThoughts.lua(01207),,,,174753,,,(游览景点)在树上刻下恋人的名字？卧槽，这么多人约会带刀？,OK,,
11186,174753,(Attraction) I love nature. There is something surrealistic in it.,Lua/Game/CitizenThoughts.lua(01208),,,,174753,,,(游览景点)我爱大自然，真是鬼斧神工。,OK,,
11187,174753,(Attraction) Am I allowed to swim with sharks somewhere here?,Lua/Game/CitizenThoughts.lua(01209),,,,174753,,,(游览景点)我能在这跟鲨鱼一起愉快的玩耍吗？,OK,,
11188,174753,(Attraction) The food seemed fresh. Hope this is blue cheese.,Lua/Game/CitizenThoughts.lua(01210),,,,174753,,,(游览景点)食物貌似挺新鲜，闻起来像臭豆腐。,OK,,
11189,174753,(Attraction) I've never seen such beautiful moves. I hope the performer will survive.,Lua/Game/CitizenThoughts.lua(01211),,,,174753,,,(游览景点)我从来没见过这么高难度的动作，但愿他的骨头没断。,OK,,
11190,174753,(Attraction) The beach is so overcrowded that I'll need a full protective riot gear.,Lua/Game/CitizenThoughts.lua(01212),,,,174753,,,(游览景点)这里挤得就跟北京地铁一样！,OK,,
11191,174753,(Attraction) I find these barbed wires around expositions very amusing.,Lua/Game/CitizenThoughts.lua(01213),,,,174753,,,(游览景点)展会旁边的这些铁丝网看起来挺好玩的。,OK,,
11192,174753,(Arrival) I was trapped on a boat with my family in it. Never again!,Lua/Game/CitizenThoughts.lua(01222),,,,174753,,,(成功抵达)感觉就像是全家老小一起被绑架到船上一样，累感不爱。,OK,,
11193,174753,(Arrival) I swear the captain came close to throwing us overboard.,Lua/Game/CitizenThoughts.lua(01223),,,,174753,,,(成功抵达)我发誓船长走过来是想把我们扔下去喂鱼。,OK,,
11194,174753,(Arrival) Perfect spot to spend some time with your family.,Lua/Game/CitizenThoughts.lua(01224),,,,174753,,,(成功抵达)与家人共度美好时光的好地方。,OK,,
11195,174753,(Arrival) Casted away on a Tropican island with my family... I'm doomed.,Lua/Game/CitizenThoughts.lua(01225),,,,174753,,,(成功抵达)全家老小一起与世隔绝，完犊子了。,OK,,
11196,174753,"(Arrival) If I hear just one more ""are we there yet""...",Lua/Game/CitizenThoughts.lua(01226),,,,174753,,,(成功抵达)如果再让我听到一次“我们到了没……”，我就……,OK,,
11197,174753,(Visiting Hotel) I love my soundproof room.,Lua/Game/CitizenThoughts.lua(01233),,,,174753,,,(酒店开房)我喜欢有隔音的房间。,OK,,
11198,174753,(Visiting Hotel) The walls are too thin. I can still hear my spouse.,Lua/Game/CitizenThoughts.lua(01234),,,,174753,,,(酒店开房)这墙太薄了，我甚至能听到我媳妇在叫唤。,OK,,
11199,174753,(Visiting Hotel) What a nice place!,Lua/Game/CitizenThoughts.lua(01235),,,,174753,,,(酒店开房)真是个好地方！,OK,,
11200,174753,(Visiting Hotel) I want to sleep! Now!,Lua/Game/CitizenThoughts.lua(01236),,,,174753,,,(酒店开房)老子要睡觉！,OK,,
11201,174753,(Visiting Hotel) I want a rooster for a family! They don't wake you before dawn. ,Lua/Game/CitizenThoughts.lua(01237),,,,174753,,,(酒店开房)老子不如去养一窝鸡，至少它们不会在黎明前折腾你。,OK,,
11202,174753,(Visiting Hotel) My spouse permits me to sleep in the bathroom.,Lua/Game/CitizenThoughts.lua(01238),,,,174753,,,(酒店开房)我媳妇只允许我睡浴缸。,OK,,
11203,174753,"(Attraction) Now, where should I hide from my family?",Lua/Game/CitizenThoughts.lua(01245),,,,174753,,,(游览景点)我该躲在哪才能不被家人发现呢？,OK,,
11204,174753,(Attraction) I can almost feel women dressing me with their eyes on the beach.,Lua/Game/CitizenThoughts.lua(01246),,,,174753,,,(游览景点)我感觉沙滩上的美女都被哥迷住了。,OK,,
11205,174753,(Attraction) Never seen something like that back home.,Lua/Game/CitizenThoughts.lua(01247),,,,174753,,,(游览景点)家里可看不到这景色。,OK,,
11206,174753,"(Attraction) Luckily, most attractions are closed for kids.",Lua/Game/CitizenThoughts.lua(01248),,,,174753,,,(游览景点)大多数景点不对儿童开放实在是救了我的老命。,OK,,
11207,174753,(Attraction) I need a place to ditch my family.,Lua/Game/CitizenThoughts.lua(01249),,,,174753,,,(游览景点)我得找个地方撇开我的家人。,OK,,
11208,174753,(Attraction) I hope this pub serves happy meals.,Lua/Game/CitizenThoughts.lua(01250),,,,174753,,,(游览景点)但愿这家酒馆有快乐儿童餐。,OK,,
11209,174753,(Attraction) I hope my spouse didn't saw that shopping alley.,Lua/Game/CitizenThoughts.lua(01251),,,,174753,,,(游览景点)千万别让我媳妇看到那条购物街。,OK,,
11210,174753,(Attraction) My wallet is shrinking.,Lua/Game/CitizenThoughts.lua(01252),,,,174753,,,(游览景点)我的钱包阳痿了。,OK,,
11211,174753,(Arrival) So many ruins! Excellent!,Lua/Game/CitizenThoughts.lua(01261),,,,174753,,,(成功抵达)这么多遗迹，太棒了！,OK,,
11212,174753,(Arrival) Tropico! A place with such rich history!,Lua/Game/CitizenThoughts.lua(01262),,,,174753,,,(成功抵达)海岛！有丰富历史的海岛！,OK,,
11213,174753,(Arrival) Tropico! Home of the only llama goddess in the world!,Lua/Game/CitizenThoughts.lua(01263),,,,174753,,,(成功抵达)海岛！驼力大仙唯一的家！,OK,,
11214,174753,"(Arrival) At last, I'll see some real sports here, like banana throwing!",Lua/Game/CitizenThoughts.lua(01264),,,,174753,,,(成功抵达)至少，我能看到爷们的运动，比如互扔肥皂。,OK,,
11215,174753,(Arrival) I'm here to study the 1000 portraits of El Presidente.,Lua/Game/CitizenThoughts.lua(01265),,,,174753,,,(成功抵达)我是来研究总统的一千种姿势的。,OK,,
11216,174753,(Arrival) That ship looks like it is at least a century old. It's awesome!,Lua/Game/CitizenThoughts.lua(01266),,,,174753,,,(成功抵达)这条船看起来有上百年历史了，真带劲！,OK,,
11217,174753,(Arrival) I'm glad to land on Tropican soil in one piece.,Lua/Game/CitizenThoughts.lua(01267),,,,174753,,,(成功抵达)没缺胳膊少腿的到达真是谢天谢地。,OK,,
11218,174753,(Visiting Hotel) I asked for an abandoned asylum. This will suffice.,Lua/Game/CitizenThoughts.lua(01274),,,,174753,,,(酒店开房)给我一间窝棚，带网线就够了。,OK,,
11219,174753,(Visiting Hotel) I almost found a native Tropican.,Lua/Game/CitizenThoughts.lua(01275),,,,174753,,,(酒店开房)几乎看不到原住民。,OK,,
11220,174753,(Visiting Hotel) I have never seen such unique hotels.,Lua/Game/CitizenThoughts.lua(01276),,,,174753,,,(酒店开房)我从没见过如此别致的宾馆。,OK,,
11221,174753,(Visiting Hotel) Tropican culture can be best seen inside shacks.,Lua/Game/CitizenThoughts.lua(01277),,,,174753,,,(酒店开房)窝棚才是最能体现海岛文化的地方。,OK,,
11222,174753,(Visiting Hotel) They should put some hotels in ancient temples.,Lua/Game/CitizenThoughts.lua(01278),,,,174753,,,(酒店开房)他们应该在古代神庙里开些房间。,OK,,
11223,174753,(Visiting Hotel) I'm falling asleep.,Lua/Game/CitizenThoughts.lua(01279),,,,174753,,,(酒店开房)我快睡着了。,OK,,
11224,174753,(Attraction) I want to hear a traditional Tropican toast.,Lua/Game/CitizenThoughts.lua(01286),,,,174753,,,(游览景点)有没有海岛传统祝酒词？,OK,,
11225,174753,(Attraction) Some evidences suggest that Tropico existed before its Presidente.,Lua/Game/CitizenThoughts.lua(01287),,,,174753,,,(游览景点)很多迹象表明不是总统创造的海岛。,OK,,
11226,174753,(Attraction) I just bought a native Tropican dream catcher.,Lua/Game/CitizenThoughts.lua(01288),,,,174753,,,(游览景点)我刚买了一个海岛传统捕梦网。,OK,,
11227,174753,(Attraction) I would love to find some ancient remains.,Lua/Game/CitizenThoughts.lua(01289),,,,174753,,,(游览景点)我很想去找寻一下古代遗迹。,OK,,
11228,174753,(Attraction) I somewhat expected Tropicans to be more cultural.,Lua/Game/CitizenThoughts.lua(01290),,,,174753,,,(游览景点)我希望海岛人能文明一点。,OK,,
11229,174753,"(Attraction) Wherever I go, I see hot-dogs!",Lua/Game/CitizenThoughts.lua(01291),,,,174753,,,(游览景点)走到哪，热狗吃到哪！,OK,,
11230,174753,(Attraction) Tropico has the best rainmaker dances I've ever seen.,Lua/Game/CitizenThoughts.lua(01292),,,,174753,,,(游览景点)他们的大神是我见过的跳的最好的。,OK,,
11231,174753,(Attraction) I want to learn all about Tropican wine.,Lua/Game/CitizenThoughts.lua(01293),,,,174753,,,(游览景点)我想学学海岛二锅头是怎么酿的。,OK,,
11232,174753,"(Arrival) Now, which hotel should I buy?",Lua/Game/CitizenThoughts.lua(01302),,,,174753,,,(成功抵达)我该买下哪间宾馆呢？,OK,,
11233,174753,(Arrival) A Russian told me this is the 256th best place to drink vodka.,Lua/Game/CitizenThoughts.lua(01303),,,,174753,,,(成功抵达)一个毛熊告诉我这儿是第256个最适合喝伏特加的地方。,OK,,
11234,174753,(Arrival) I will most definitely try a llama steak with a real Tropican cigar.,Lua/Game/CitizenThoughts.lua(01304),,,,174753,,,(成功抵达)我要去试一下烤羊驼排，外加一根海岛雪茄。,OK,,
11235,174753,(Arrival) What a small island. It's barely big enough for a golf course!,Lua/Game/CitizenThoughts.lua(01305),,,,174753,,,(成功抵达)这破地方太小了，还没我家高尔夫球场大。,OK,,
11236,174753,(Arrival) I don't see any castles. Did we land on the wrong island?,Lua/Game/CitizenThoughts.lua(01306),,,,174753,,,(成功抵达)怎么没有牲口？我们空降失败了？,OK,,
11237,174753,"(Arrival) I swear, the captain was trying to sell me the Eiffel Tower.",Lua/Game/CitizenThoughts.lua(01307),,,,174753,,,(成功抵达)刚才机长跟我谈笑风生，要弄个大新闻，那逗逼想把埃菲尔铁塔卖给我。,OK,,
11238,174753,(Visiting Hotel) This architectural menace is well below my pay grade.,Lua/Game/CitizenThoughts.lua(01314),,,,174753,,,(酒店开房)这家宾馆的消费正适合我。,OK,,
11239,174753,(Visiting Hotel) I slept on the street once. I can put up with some uneducated piccolos.,Lua/Game/CitizenThoughts.lua(01315),,,,174753,,,(酒店开房)我以前睡过大街，也跟那些人捡过肥皂。,OK,,
11240,174753,(Visiting Hotel) Does no one know who I am?,Lua/Game/CitizenThoughts.lua(01316),,,,174753,,,(酒店开房)我爸是李刚！,OK,,
11241,174753,(Visiting Hotel) They should train monkeys to carry luggage.,Lua/Game/CitizenThoughts.lua(01317),,,,174753,,,(酒店开房)他们应该训练猴子来搬行李。,OK,,
11242,174753,(Visiting Hotel) I got myself the best room I could find.,Lua/Game/CitizenThoughts.lua(01318),,,,174753,,,(酒店开房)我给自己开了间最好的房间。,OK,,
11243,174753,(Visiting Hotel) Now I know why Tropicans are crazy. That rum was toxic!,Lua/Game/CitizenThoughts.lua(01319),,,,174753,,,(酒店开房)我知道岛民为什么都疯了。这酒有毒！,OK,,
11244,174753,(Visiting Hotel) Where did I put my gold toothbrush?,Lua/Game/CitizenThoughts.lua(01320),,,,174753,,,(酒店开房)我把我的金牙刷放哪里了？,OK,,
11245,174753,"(Attraction) Native Tropican llama, right! Everyone knows they were imported during the colonial era.",Lua/Game/CitizenThoughts.lua(01327),,,,174753,,,(游览景点)海岛原生羊驼，没错！大家都知道它们是在殖民时期被引进的。,OK,,
11246,174753,(Attraction) They most definitely need a golf course!,Lua/Game/CitizenThoughts.lua(01328),,,,174753,,,(游览景点)他们迫切希望能有个高尔夫球场！,OK,,
11247,174753,"(Attraction) If attractions here are opened 24/7, why do they have locks on the doors?",Lua/Game/CitizenThoughts.lua(01329),,,,174753,,,(游览景点)如果景点全天候开放的话，他们为什么会锁上门呢？,OK,,
11248,174753,"(Attraction) What is a ""free"" gift? Aren't all gifts free?",Lua/Game/CitizenThoughts.lua(01330),,,,174753,,,(游览景点)什么是“免费”的礼物？不是所有的礼物都是免费的么？,OK,,
11249,174753,(Attraction) Where can I find some spiked rum?,Lua/Game/CitizenThoughts.lua(01331),,,,174753,,,(游览景点)我在哪里才能买到一些兑过水的朗姆酒呢？,OK,,
11250,174753,(Attraction) Could I order Tropican cigars here?,Lua/Game/CitizenThoughts.lua(01332),,,,174753,,,(游览景点)我能在这里订购海岛牌雪茄么？,OK,,
11251,174753,(Attraction) I need to hit something with my golf club.,Lua/Game/CitizenThoughts.lua(01333),,,,174753,,,(游览景点)我的高尔夫球杆早已饥渴难耐。,OK,,
11252,174753,"""Wealthy Citizens Vote"" Constitution Principle",Lua/Game/Constitution.lua(00015),,,,174753,,,“土豪的选票”宪法原则,OK,,
11253,174753,"""All Citizens Vote"" Constitution Principle",Lua/Game/Constitution.lua(00018),,,,174753,,,“全民公选”宪法原则,OK,,
11254,174753,"""Wealthy Citizens Vote"" Constitution Principle",Lua/Game/Constitution.lua(00041),,,,174753,,,“土豪的选票”宪法原则,OK,,
11255,174753,"""All Citizens Vote"" Constitution Principle",Lua/Game/Constitution.lua(00059),,,,174753,,,“全民公选”宪法原则,OK,,
11256,174753,"""Theocracy"" Constitution Principle",Lua/Game/Constitution.lua(00085),,,,174753,,,“神权政体“宪法原则,OK,,
11257,174753,"""Secular State"" Constitution Principle",Lua/Game/Constitution.lua(00088),,,,174753,,,“世俗国家”宪法原则,OK,,
11258,174753,"""Atheist State"" Constitution Principle",Lua/Game/Constitution.lua(00091),,,,174753,,,“无信者国度”宪法原则,OK,,
11259,174753,"""Secular State"" Constitution Principle",Lua/Game/Constitution.lua(00102),,,,174753,,,“世俗国家”宪法原则,OK,,
11260,174753,"""Atheist State"" Constitution Principle",Lua/Game/Constitution.lua(00112),,,,174753,,,“无信者国度”宪法原则,OK,,
11261,174753,"""Militia"" Constitution Principle",Lua/Game/Constitution.lua(00134),,,,174753,,,“民兵训练”宪法原则,OK,,
11262,174753,"""Conscription"" Constitution Principle",Lua/Game/Constitution.lua(00137),,,,174753,,,“兵役制度”宪法原则,OK,,
11263,174753,"""Totalitarian State"" Constitution Principle",Lua/Game/Constitution.lua(00227),,,,174753,,,“威权主义国家”宪法原则,OK,,
11264,174753,"""Police State"" Constitution Principle",Lua/Game/Constitution.lua(00230),,,,174753,,,“极权主义国家”宪法原则,OK,,
11265,174753,"""Democracy"" Constitution Principle",Lua/Game/Constitution.lua(00233),,,,174753,,,“民主”宪法原则,OK,,
11266,174753,"""Totalitarian State"" Constitution Principle",Lua/Game/Constitution.lua(00240),,,,174753,,,“极权主义国家”宪法原则,OK,,
11267,174753,"""Work for All"" Constitution Principle",Lua/Game/Constitution.lua(00268),,,,174753,,,“为人民服务”宪法原则,OK,,
11268,174753,"""Happy Childhood"" Constitution Principle",Lua/Game/Constitution.lua(00271),,,,174753,,,“愉快童年”宪法原则,OK,,
11269,174753,"""Workers Paradise"" Constitution Principle",Lua/Game/Constitution.lua(00274),,,,174753,,,“工人天堂”宪法原则,OK,,
11270,174753,"""Happy Childhood"" Constitution Principle",Lua/Game/Constitution.lua(00283),,,,174753,,,“愉快童年”宪法原则,OK,,
11271,174753,"""Workers Paradise"" Constitution Principle",Lua/Game/Constitution.lua(00316),,,,174753,,,“工人天堂”宪法原则,OK,,
11272,174753,"""Workers Paradise"" Constitution Principle",Lua/Game/Constitution.lua(00323),,,,174753,,,“工人天堂”宪法原则,OK,,
11273,174753,"""Workers Paradise"" Constitution Principle",Lua/Game/Constitution.lua(00330),,,,174753,,,“工人天堂”宪法原则,OK,,
11274,174753,"""Visa Program"" Constitution Principle",Lua/Game/Constitution.lua(00346),,,,174753,,,“签证审批”宪法原则,OK,,
11275,174753,"""Immigrants Nation"" Constitution Principle",Lua/Game/Constitution.lua(00349),,,,174753,,,“开放移民”宪法原则,OK,,
11276,174753,"""Guarded Heaven"" Constitution Principle",Lua/Game/Constitution.lua(00352),,,,174753,,,“边境管制”宪法原则,OK,,
11277,174753,"""Immigrants Nation"" Constitution Principle",Lua/Game/Constitution.lua(00361),,,,174753,,,“开放移民”宪法原则,OK,,
11278,174753,"""Guarded Heaven"" Constitution Principle",Lua/Game/Constitution.lua(00374),,,,174753,,,“边境管制”宪法原则,OK,,
11279,174753,"""Total State Control"" Constitution Principle",Lua/Game/Constitution.lua(00395),,,,174753,,,“全国掌控”宪法原则,OK,,
